customer_id,total_transactions,customer_frequency,age,age_range,last_transaction_date,lifespan_months,recency_months,net_quantity_purchased,return_rate_pct,total_discount_received,total_revenue_generated,Customer_spend,average_transaction_value
C002121,2,Repeating-Customer,50,Old,2021-05-30,5,60,4,0.000000000000,0,79.58000000,Regular Customer,39.79000000
C002122,3,Repeating-Customer,64,Seniors,2024-10-01,13,19,5,0.000000000000,10,454.48000000,Regular Customer,151.49000000
C002126,2,Repeating-Customer,52,Old,2022-07-08,22,46,6,0.000000000000,10,589.87000000,VIP Customer,294.93000000
C002127,1,One-Time-Customer,18,Youth,2022-02-28,0,51,2,0.000000000000,NULL,NULL,Unknown,NULL
C002135,3,Repeating-Customer,51,Old,2024-10-15,38,19,5,0.000000000000,0,761.97000000,VIP Customer,253.99000000
C002145,3,Repeating-Customer,17,Youth,2024-08-17,34,21,5,0.000000000000,10,370.83000000,Regular Customer,123.61000000
C002150,1,One-Time-Customer,68,Seniors,2022-08-31,0,45,2,0.000000000000,0,390.96000000,Regular Customer,390.96000000
C002151,2,Repeating-Customer,19,Youth,2024-09-04,35,20,3,0.000000000000,20,263.87000000,Regular Customer,131.93000000
C002157,2,Repeating-Customer,57,Old,2024-05-22,46,24,5,16.666666666666,20,449.69000000,Regular Customer,224.84000000
C002165,1,One-Time-Customer,21,Youth,2024-04-30,0,25,2,0.000000000000,0,365.58000000,Regular Customer,365.58000000
C002181,3,Repeating-Customer,32,Adults,2024-11-12,52,18,8,11.111111111111,50,590.78000000,VIP Customer,196.93000000
C002202,1,One-Time-Customer,48,Old,2022-07-05,0,46,4,0.000000000000,0,622.60000000,VIP Customer,622.60000000
C002206,4,Repeating-Customer,61,Seniors,2023-11-24,32,30,7,0.000000000000,0,706.05000000,VIP Customer,176.51000000
C002207,3,Repeating-Customer,33,Adults,2024-10-19,34,19,8,0.000000000000,20,319.70000000,Regular Customer,106.57000000
C002210,1,One-Time-Customer,40,Adults,2024-03-22,0,26,2,0.000000000000,10,285.79000000,Regular Customer,285.79000000
C002213,2,Repeating-Customer,24,Youth,2024-12-18,59,17,4,0.000000000000,0,186.79000000,Regular Customer,93.40000000
C002228,1,One-Time-Customer,36,Adults,2023-12-05,0,29,1,50.000000000000,20,153.03000000,Regular Customer,153.03000000
C002229,1,One-Time-Customer,63,Seniors,2023-03-04,0,38,4,0.000000000000,10,220.14000000,Regular Customer,220.14000000
C002231,1,One-Time-Customer,48,Old,2020-01-14,0,76,1,0.000000000000,0,40.34000000,Regular Customer,40.34000000
C002232,2,Repeating-Customer,25,Youth,2022-03-16,9,50,3,0.000000000000,10,352.13000000,Regular Customer,176.07000000
C002236,4,Repeating-Customer,43,Adults,2023-05-05,40,36,8,11.111111111111,20,605.74000000,VIP Customer,151.44000000
C002242,1,One-Time-Customer,49,Old,2024-04-08,0,25,2,0.000000000000,10,270.45000000,Regular Customer,270.45000000
C002243,1,One-Time-Customer,37,Adults,2021-04-30,0,61,2,0.000000000000,0,246.44000000,Regular Customer,246.44000000
C002259,2,Repeating-Customer,25,Youth,2023-06-30,17,35,3,0.000000000000,0,104.79000000,Regular Customer,52.40000000
C002266,4,Repeating-Customer,63,Seniors,2024-07-01,48,22,10,0.000000000000,20,480.08000000,Regular Customer,120.02000000
C002299,4,Repeating-Customer,68,Seniors,2024-05-25,41,24,8,11.111111111111,20,478.61000000,Regular Customer,119.65000000
C002306,4,Repeating-Customer,34,Adults,2024-11-14,55,18,8,11.111111111111,30,971.53000000,VIP Customer,242.88000000
C002309,3,Repeating-Customer,32,Adults,2023-12-23,27,29,10,9.090909090909,0,1225.14000000,VIP Customer,408.38000000
C002316,3,Repeating-Customer,61,Seniors,2024-06-05,35,23,8,0.000000000000,30,946.54000000,VIP Customer,315.51000000
C002329,2,Repeating-Customer,46,Old,2023-02-21,26,39,6,14.285714285714,0,276.54000000,Regular Customer,138.27000000
C002339,2,Repeating-Customer,51,Old,2024-12-29,0,17,6,0.000000000000,0,441.21000000,Regular Customer,220.61000000
C002344,1,One-Time-Customer,35,Adults,2020-07-10,0,70,3,0.000000000000,0,309.96000000,Regular Customer,309.96000000
C002350,1,One-Time-Customer,37,Adults,2024-12-19,0,17,2,0.000000000000,20,153.60000000,Regular Customer,153.60000000
C002351,3,Repeating-Customer,28,Youth,2024-08-08,50,21,8,0.000000000000,10,165.75000000,Regular Customer,55.25000000
C002359,3,Repeating-Customer,28,Youth,2024-04-12,34,25,8,0.000000000000,30,962.64000000,VIP Customer,320.88000000
C002365,2,Repeating-Customer,16,Youth,2024-02-27,8,27,6,0.000000000000,10,557.11000000,VIP Customer,278.55000000
C002367,1,One-Time-Customer,53,Old,2022-03-04,0,50,1,50.000000000000,0,43.14000000,Regular Customer,43.14000000
C002368,2,Repeating-Customer,19,Youth,2020-07-04,6,70,7,0.000000000000,0,984.26000000,VIP Customer,492.13000000
C002372,2,Repeating-Customer,38,Adults,2023-07-25,23,34,4,0.000000000000,10,574.52000000,VIP Customer,287.26000000
C002373,4,Repeating-Customer,25,Youth,2024-07-30,44,22,6,25.000000000000,20,818.09000000,VIP Customer,204.52000000
C002374,3,Repeating-Customer,33,Adults,2024-09-16,46,20,7,0.000000000000,10,1044.32000000,VIP Customer,348.11000000
C001915,5,Repeating-Customer,22,Youth,2023-12-31,41,29,9,0.000000000000,30,806.91000000,VIP Customer,161.38000000
C001919,3,Repeating-Customer,26,Youth,2023-06-07,4,35,8,0.000000000000,0,567.33000000,VIP Customer,189.11000000
C001920,3,Repeating-Customer,61,Seniors,2024-01-23,40,28,8,0.000000000000,10,774.11000000,VIP Customer,258.04000000
C001921,2,Repeating-Customer,33,Adults,2024-03-07,49,26,3,40.000000000000,10,445.70000000,Regular Customer,222.85000000
C001923,1,One-Time-Customer,37,Adults,2022-08-24,0,45,0,100.000000000000,10,0.00000000,Regular Customer,0.00000000
C001926,1,One-Time-Customer,57,Old,2020-04-20,0,73,4,0.000000000000,0,481.92000000,Regular Customer,481.92000000
C001934,4,Repeating-Customer,42,Adults,2024-08-14,37,21,7,0.000000000000,0,711.94000000,VIP Customer,177.99000000
C001935,3,Repeating-Customer,29,Youth,2022-10-29,8,43,8,0.000000000000,0,534.74000000,VIP Customer,178.25000000
C001942,3,Repeating-Customer,16,Youth,2024-06-02,33,23,11,0.000000000000,30,1016.92000000,VIP Customer,338.97000000
C001949,3,Repeating-Customer,65,Seniors,2023-06-14,26,35,9,0.000000000000,40,1006.47000000,VIP Customer,335.49000000
C001954,1,One-Time-Customer,18,Youth,2022-12-30,0,41,2,0.000000000000,10,291.83000000,Regular Customer,291.83000000
C001955,3,Repeating-Customer,20,Youth,2024-06-27,37,23,8,0.000000000000,40,290.11000000,Regular Customer,96.70000000
C001959,5,Repeating-Customer,62,Seniors,2023-09-07,31,32,17,0.000000000000,10,1809.91000000,VIP Customer,361.98000000
C001964,3,Repeating-Customer,44,Adults,2023-02-24,27,39,10,0.000000000000,0,1067.04000000,VIP Customer,355.68000000
C001965,3,Repeating-Customer,17,Youth,2023-09-15,43,32,5,16.666666666666,10,172.53000000,Regular Customer,57.51000000
C001969,2,Repeating-Customer,53,Old,2023-12-02,6,29,5,0.000000000000,0,674.17000000,VIP Customer,337.09000000
C001972,3,Repeating-Customer,32,Adults,2024-07-23,29,22,4,0.000000000000,0,491.89000000,Regular Customer,163.96000000
C001977,1,One-Time-Customer,48,Old,2024-08-26,0,21,4,0.000000000000,0,378.60000000,Regular Customer,378.60000000
C001980,2,Repeating-Customer,49,Old,2024-08-21,19,21,3,0.000000000000,10,232.50000000,Regular Customer,116.25000000
C001981,1,One-Time-Customer,21,Youth,2023-06-20,0,35,4,0.000000000000,30,55.52000000,Regular Customer,55.52000000
C001986,1,One-Time-Customer,28,Youth,2024-01-25,0,28,2,0.000000000000,0,235.60000000,Regular Customer,235.60000000
C001992,1,One-Time-Customer,33,Adults,2022-02-05,0,51,3,0.000000000000,0,140.34000000,Regular Customer,140.34000000
C001998,4,Repeating-Customer,67,Seniors,2023-06-11,35,35,11,8.333333333333,30,1426.10000000,VIP Customer,356.52000000
C002007,3,Repeating-Customer,20,Youth,2024-01-09,39,28,8,0.000000000000,20,417.26000000,Regular Customer,139.09000000
C002017,3,Repeating-Customer,64,Seniors,2021-12-14,13,53,4,0.000000000000,10,393.77000000,Regular Customer,131.26000000
C002020,1,One-Time-Customer,16,Youth,2020-09-09,0,68,2,0.000000000000,10,190.80000000,Regular Customer,190.80000000
C002033,1,One-Time-Customer,45,Adults,2024-05-03,0,24,4,0.000000000000,0,242.92000000,Regular Customer,242.92000000
C002034,2,Repeating-Customer,65,Seniors,2023-11-17,36,30,5,0.000000000000,0,579.27000000,VIP Customer,289.64000000
C002040,3,Repeating-Customer,46,Old,2024-01-30,46,28,3,0.000000000000,0,386.36000000,Regular Customer,128.79000000
C002047,1,One-Time-Customer,26,Youth,2020-07-26,0,70,1,0.000000000000,0,94.29000000,Regular Customer,94.29000000
C002057,2,Repeating-Customer,28,Youth,2023-08-15,41,33,3,0.000000000000,30,168.35000000,Regular Customer,84.18000000
C002060,3,Repeating-Customer,28,Youth,2024-05-26,50,24,7,0.000000000000,10,770.59000000,VIP Customer,256.86000000
C002067,2,Repeating-Customer,66,Seniors,2024-05-27,20,24,6,0.000000000000,10,832.47000000,VIP Customer,416.24000000
C002070,1,One-Time-Customer,62,Seniors,2024-06-30,0,23,4,0.000000000000,0,292.04000000,Regular Customer,292.04000000
C002080,1,One-Time-Customer,25,Youth,2021-10-15,0,55,4,0.000000000000,10,411.77000000,Regular Customer,411.77000000
C002087,2,Repeating-Customer,53,Old,2023-07-07,30,34,7,0.000000000000,0,907.65000000,VIP Customer,453.83000000
C002091,1,One-Time-Customer,47,Old,2024-05-19,0,24,2,0.000000000000,0,65.94000000,Regular Customer,65.94000000
C002092,3,Repeating-Customer,24,Youth,2023-01-08,25,40,8,0.000000000000,0,712.04000000,VIP Customer,237.35000000
C002095,4,Repeating-Customer,56,Old,2023-10-01,21,31,6,0.000000000000,30,475.89000000,Regular Customer,118.97000000
C002096,2,Repeating-Customer,64,Seniors,2023-12-13,47,29,8,0.000000000000,20,708.30000000,VIP Customer,354.15000000
C002107,1,One-Time-Customer,32,Adults,2022-11-09,0,42,4,0.000000000000,10,145.58000000,Regular Customer,145.58000000
C002113,1,One-Time-Customer,17,Youth,2024-03-05,0,26,3,0.000000000000,0,246.33000000,Regular Customer,246.33000000
C002114,4,Repeating-Customer,53,Old,2024-05-28,48,24,11,0.000000000000,0,571.96000000,VIP Customer,142.99000000
C002118,3,Repeating-Customer,38,Adults,2024-10-07,19,19,8,0.000000000000,0,294.70000000,Regular Customer,98.23000000
C002119,3,Repeating-Customer,39,Adults,2022-03-08,25,50,5,0.000000000000,20,483.88000000,Regular Customer,161.29000000
C002123,1,One-Time-Customer,68,Seniors,2023-12-26,0,29,4,0.000000000000,10,91.37000000,Regular Customer,91.37000000
C002124,2,Repeating-Customer,54,Old,2024-12-31,35,17,6,0.000000000000,10,375.68000000,Regular Customer,187.84000000
C002128,1,One-Time-Customer,17,Youth,2022-04-11,0,49,3,0.000000000000,10,505.58000000,VIP Customer,505.58000000
C002129,2,Repeating-Customer,23,Youth,2022-05-12,15,48,5,0.000000000000,0,529.36000000,VIP Customer,264.68000000
C002137,3,Repeating-Customer,61,Seniors,2024-07-13,14,22,7,0.000000000000,10,647.81000000,VIP Customer,215.94000000
C002177,5,Repeating-Customer,23,Youth,2024-11-05,38,18,14,6.666666666666,60,1477.03000000,VIP Customer,295.41000000
C002187,2,Repeating-Customer,58,Old,2023-09-29,31,32,8,0.000000000000,10,768.86000000,VIP Customer,384.43000000
C002197,3,Repeating-Customer,54,Old,2023-02-06,15,39,7,12.500000000000,0,533.04000000,VIP Customer,177.68000000
C002201,2,Repeating-Customer,25,Youth,2024-10-03,37,19,3,25.000000000000,10,379.59000000,Regular Customer,189.79000000
C002203,5,Repeating-Customer,43,Adults,2024-04-10,47,25,7,12.500000000000,40,339.44000000,Regular Customer,67.89000000
C002204,3,Repeating-Customer,44,Adults,2024-08-11,54,21,8,11.111111111111,10,655.15000000,VIP Customer,218.38000000
C002211,2,Repeating-Customer,56,Old,2023-07-27,11,34,4,0.000000000000,0,63.96000000,Regular Customer,31.98000000
C002212,2,Repeating-Customer,29,Youth,2022-08-24,20,45,3,0.000000000000,0,393.09000000,Regular Customer,196.55000000
C002215,3,Repeating-Customer,35,Adults,2023-07-17,16,34,7,0.000000000000,10,654.99000000,VIP Customer,218.33000000
C002216,4,Repeating-Customer,48,Old,2024-07-16,39,22,9,10.000000000000,50,861.55000000,VIP Customer,215.39000000
C002218,2,Repeating-Customer,28,Youth,2023-02-25,31,39,6,0.000000000000,20,408.97000000,Regular Customer,204.49000000
C002219,2,Repeating-Customer,28,Youth,2020-06-12,2,71,5,0.000000000000,0,576.31000000,VIP Customer,288.16000000
C002220,2,Repeating-Customer,63,Seniors,2023-02-01,27,39,4,0.000000000000,0,100.50000000,Regular Customer,50.25000000
C002234,2,Repeating-Customer,25,Youth,2022-10-01,10,43,2,33.333333333333,30,28.69000000,Regular Customer,14.35000000
C002241,2,Repeating-Customer,16,Youth,2024-06-25,33,23,4,0.000000000000,0,666.14000000,VIP Customer,333.07000000
C002244,1,One-Time-Customer,47,Old,2024-07-31,0,22,4,0.000000000000,0,666.80000000,VIP Customer,666.80000000
C002246,2,Repeating-Customer,45,Adults,2022-07-19,30,46,3,0.000000000000,10,223.73000000,Regular Customer,111.86000000
C002257,2,Repeating-Customer,61,Seniors,2023-10-24,17,31,4,0.000000000000,0,445.00000000,Regular Customer,222.50000000
C002263,3,Repeating-Customer,43,Adults,2024-03-19,38,26,6,0.000000000000,20,319.30000000,Regular Customer,106.43000000
C002277,2,Repeating-Customer,52,Old,2024-02-16,44,27,6,0.000000000000,0,154.94000000,Regular Customer,77.47000000
C002287,2,Repeating-Customer,56,Old,2023-09-20,2,32,6,0.000000000000,30,613.75000000,VIP Customer,306.87000000
C002297,1,One-Time-Customer,64,Seniors,2021-05-11,0,60,2,0.000000000000,0,32.90000000,Regular Customer,32.90000000
C002319,1,One-Time-Customer,53,Old,2022-10-15,0,43,1,0.000000000000,0,11.61000000,Regular Customer,11.61000000
C002324,2,Repeating-Customer,34,Adults,2024-10-09,1,19,5,0.000000000000,0,767.48000000,VIP Customer,383.74000000
C002326,2,Repeating-Customer,64,Seniors,2022-04-09,27,49,8,0.000000000000,20,585.53000000,VIP Customer,292.76000000
C002334,2,Repeating-Customer,59,Old,2024-06-08,38,23,7,0.000000000000,30,271.82000000,Regular Customer,135.91000000
C002336,2,Repeating-Customer,54,Old,2024-02-05,41,27,2,0.000000000000,10,320.85000000,Regular Customer,160.43000000
C002340,1,One-Time-Customer,21,Youth,2024-05-19,0,24,2,0.000000000000,NULL,NULL,Unknown,NULL
C002345,2,Repeating-Customer,38,Adults,2023-07-20,4,34,2,33.333333333333,10,173.52000000,Regular Customer,86.76000000
C002347,4,Repeating-Customer,53,Old,2023-06-16,38,35,10,0.000000000000,20,536.52000000,VIP Customer,134.13000000
C002348,3,Repeating-Customer,16,Youth,2024-09-08,50,20,6,0.000000000000,30,712.60000000,VIP Customer,237.53000000
C002356,4,Repeating-Customer,32,Adults,2024-06-08,52,23,11,0.000000000000,20,935.08000000,VIP Customer,233.77000000
C002362,1,One-Time-Customer,21,Youth,2020-11-16,0,66,1,0.000000000000,20,136.79000000,Regular Customer,136.79000000
C002369,2,Repeating-Customer,52,Old,2022-12-24,23,41,6,0.000000000000,20,495.26000000,Regular Customer,247.63000000
C002370,3,Repeating-Customer,30,Adults,2023-07-30,24,34,5,0.000000000000,30,617.10000000,VIP Customer,205.70000000
C002371,1,One-Time-Customer,59,Old,2024-06-30,0,23,4,0.000000000000,20,396.29000000,Regular Customer,396.29000000
C002377,4,Repeating-Customer,46,Old,2024-04-15,39,25,9,10.000000000000,30,549.88000000,VIP Customer,137.47000000
C002384,1,One-Time-Customer,21,Youth,2020-03-04,0,74,2,0.000000000000,10,167.62000000,Regular Customer,167.62000000
C002393,2,Repeating-Customer,53,Old,2022-07-05,24,46,4,0.000000000000,10,300.28000000,Regular Customer,150.14000000
C002395,1,One-Time-Customer,64,Seniors,2021-09-08,0,56,3,0.000000000000,0,86.67000000,Regular Customer,86.67000000
C002400,3,Repeating-Customer,19,Youth,2023-12-30,33,29,4,20.000000000000,30,57.97000000,Regular Customer,19.32000000
C002401,2,Repeating-Customer,23,Youth,2023-09-30,41,32,8,0.000000000000,0,1045.20000000,VIP Customer,522.60000000
C002402,6,Repeating-Customer,46,Old,2024-05-14,37,24,8,20.000000000000,20,671.59000000,VIP Customer,111.93000000
C002406,1,One-Time-Customer,27,Youth,2020-10-21,0,67,0,100.000000000000,10,0.00000000,Regular Customer,0.00000000
C002413,2,Repeating-Customer,60,Old,2024-11-13,28,18,4,0.000000000000,10,319.93000000,Regular Customer,159.96000000
C002425,1,One-Time-Customer,64,Seniors,2021-03-27,0,62,3,0.000000000000,0,141.18000000,Regular Customer,141.18000000
C002432,3,Repeating-Customer,16,Youth,2021-12-05,12,53,3,0.000000000000,60,180.62000000,Regular Customer,60.21000000
C002438,2,Repeating-Customer,33,Adults,2022-10-01,21,43,4,0.000000000000,20,422.29000000,Regular Customer,211.14000000
C002439,2,Repeating-Customer,43,Adults,2021-03-05,14,62,5,0.000000000000,20,916.31000000,VIP Customer,458.16000000
C002440,4,Repeating-Customer,17,Youth,2020-11-12,7,66,13,0.000000000000,0,1009.70000000,VIP Customer,252.43000000
C002441,2,Repeating-Customer,62,Seniors,2021-09-09,13,56,4,0.000000000000,10,408.44000000,Regular Customer,204.22000000
C002446,1,One-Time-Customer,36,Adults,2021-02-17,0,63,0,100.000000000000,0,0.00000000,Regular Customer,0.00000000
C002455,2,Repeating-Customer,42,Adults,2023-11-09,5,30,6,14.285714285714,30,572.12000000,VIP Customer,286.06000000
C002463,2,Repeating-Customer,62,Seniors,2024-04-26,30,25,5,0.000000000000,10,113.07000000,Regular Customer,56.54000000
C002477,1,One-Time-Customer,46,Old,2022-03-24,0,50,4,0.000000000000,20,339.58000000,Regular Customer,339.58000000
C002483,2,Repeating-Customer,18,Youth,2024-12-23,20,17,3,0.000000000000,0,135.81000000,Regular Customer,67.91000000
C002485,1,One-Time-Customer,64,Seniors,2022-07-10,0,46,1,0.000000000000,0,196.28000000,Regular Customer,196.28000000
C002490,2,Repeating-Customer,51,Old,2024-10-22,33,19,6,0.000000000000,10,455.60000000,Regular Customer,227.80000000
C003353,3,Repeating-Customer,27,Youth,2024-11-05,30,18,8,11.111111111111,40,183.65000000,Regular Customer,61.22000000
C003354,3,Repeating-Customer,26,Youth,2024-09-02,35,20,12,0.000000000000,0,1301.72000000,VIP Customer,433.91000000
C003356,1,One-Time-Customer,40,Adults,2023-07-24,0,34,1,0.000000000000,10,31.24000000,Regular Customer,31.24000000
C003360,2,Repeating-Customer,52,Old,2021-01-09,3,64,6,0.000000000000,20,794.73000000,VIP Customer,397.37000000
C003361,1,One-Time-Customer,37,Adults,2021-09-09,0,56,3,0.000000000000,10,262.14000000,Regular Customer,262.14000000
C003365,2,Repeating-Customer,59,Old,2022-02-05,18,51,6,0.000000000000,10,374.76000000,Regular Customer,187.38000000
C003367,2,Repeating-Customer,16,Youth,2022-07-02,3,46,5,0.000000000000,30,411.99000000,Regular Customer,205.99000000
C003368,1,One-Time-Customer,38,Adults,2021-02-22,0,63,1,0.000000000000,0,58.07000000,Regular Customer,58.07000000
C003373,1,One-Time-Customer,47,Old,2022-02-21,0,51,1,50.000000000000,10,110.63000000,Regular Customer,110.63000000
C003374,1,One-Time-Customer,30,Adults,2020-12-14,0,65,2,0.000000000000,0,63.50000000,Regular Customer,63.50000000
C003376,1,One-Time-Customer,26,Youth,2020-07-20,0,70,3,0.000000000000,NULL,NULL,Unknown,NULL
C003382,2,Repeating-Customer,41,Adults,2024-05-17,22,24,4,20.000000000000,20,87.87000000,Regular Customer,43.94000000
C003389,3,Repeating-Customer,58,Old,2023-11-26,31,30,7,0.000000000000,40,1119.87000000,VIP Customer,373.29000000
C003395,4,Repeating-Customer,61,Seniors,2024-08-20,51,21,7,12.500000000000,30,814.63000000,VIP Customer,203.66000000
C003423,2,Repeating-Customer,30,Adults,2022-04-08,19,49,5,0.000000000000,30,254.32000000,Regular Customer,127.16000000
C003433,2,Repeating-Customer,37,Adults,2023-11-06,25,30,6,0.000000000000,10,552.34000000,VIP Customer,276.17000000
C003435,3,Repeating-Customer,46,Old,2024-07-05,43,22,6,0.000000000000,20,797.91000000,VIP Customer,265.97000000
C003450,3,Repeating-Customer,16,Youth,2022-09-14,14,44,9,0.000000000000,10,178.75000000,Regular Customer,59.58000000
C003451,2,Repeating-Customer,16,Youth,2024-10-01,37,19,5,0.000000000000,20,489.10000000,Regular Customer,244.55000000
