product_id,category,supplier,season,region,store_name,total_customers,total_units_sold,net_quantity_sold,gross_revenue,Cost_Of_Goods_Sold,net_revenue,profit,return_rate,total_transactions,total_discount_received,avg_selling_price,last_sale_date,lifespan_months
16038,Shoes,A,Summer,Central Portugal,Coimbra Boutique,1,4,4,494.96,204.52,445.46000000,240.94,0.000000000000,1,10,111.37000000,2020-12-21,0
16041,Tops,D,Winter,Central Portugal,Coimbra Boutique,1,2,2,262.58,60.16,262.58000000,202.42,0.000000000000,1,0,131.29000000,2020-09-11,0
16042,Accessories,D,Winter,Algarve,Faro Outlet,0,3,3,128.01,227.70,128.01000000,-99.69,0.000000000000,1,0,42.67000000,2024-11-25,0
16043,Bottoms,A,Fall,Central Portugal,Coimbra Boutique,1,3,3,544.89,220.62,544.89000000,324.27,0.000000000000,1,0,181.63000000,2021-02-12,0
16044,Bottoms,C,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,270.72,54.94,270.72000000,215.78,0.000000000000,1,0,135.36000000,2021-06-18,0
16045,Tops,A,Winter,Northern Portugal,Porto Center,1,1,1,135.62,55.59,135.62000000,80.03,0.000000000000,1,0,135.62000000,2021-06-24,0
16046,Bottoms,A,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,22.74,12.68,NULL,NULL,0.000000000000,1,NULL,NULL,2022-12-01,0
16047,Tops,D,Spring,Online,Online,1,1,0,74.16,0.00,0.00000000,0.00,100.000000000000,1,10,NULL,2020-09-20,0
16049,Tops,C,Fall,Algarve,Faro Outlet,1,4,4,794.20,285.32,794.20000000,508.88,0.000000000000,1,0,198.55000000,2021-10-11,0
16051,Accessories,D,Winter,Algarve,Faro Outlet,1,3,3,199.05,218.82,199.05000000,-19.77,0.000000000000,1,0,66.35000000,2022-02-17,0
16053,Shoes,A,Fall,Algarve,Faro Outlet,1,3,3,226.41,114.42,226.41000000,111.99,0.000000000000,1,0,75.47000000,2020-05-01,0
16053,Shoes,A,Fall,Online,Online,1,4,4,301.88,152.56,211.32000000,58.76,0.000000000000,1,30,52.83000000,2021-01-12,0
16057,Bottoms,A,Fall,Algarve,Faro Outlet,1,1,1,176.64,10.55,123.65000000,113.10,0.000000000000,1,30,123.65000000,2021-09-12,0
16058,Tops,B,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,389.37,156.54,350.43000000,193.89,0.000000000000,1,10,116.81000000,2024-08-08,0
16058,Tops,B,Fall,Online,Online,1,3,3,389.37,156.54,389.37000000,232.83,0.000000000000,1,0,129.79000000,2023-01-23,0
16059,Dresses,B,Summer,Northern Portugal,Porto Center,1,2,2,352.10,100.42,316.89000000,216.47,0.000000000000,1,10,158.45000000,2020-03-29,0
16061,Dresses,C,Winter,Central Portugal,Coimbra Boutique,1,4,4,69.44,140.56,69.44000000,-71.12,0.000000000000,1,0,17.36000000,2024-08-02,0
16061,Dresses,C,Winter,Online,Online,1,1,1,17.36,35.14,17.36000000,-17.78,0.000000000000,1,0,17.36000000,2020-12-30,0
16063,Shoes,B,Summer,Algarve,Faro Outlet,2,6,6,1188.96,217.74,1129.51000000,911.77,0.000000000000,2,10,188.25000000,2024-07-03,40
16067,Bottoms,C,Fall,Northern Portugal,Porto Center,1,2,2,347.22,94.08,277.78000000,183.70,0.000000000000,1,20,138.89000000,2024-03-16,0
16069,Tops,C,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,241.41,108.93,NULL,NULL,0.000000000000,1,NULL,NULL,2023-11-27,0
16070,Tops,B,Fall,Central Portugal,Coimbra Boutique,1,3,3,347.19,53.82,347.19000000,293.37,0.000000000000,1,0,115.73000000,2024-09-25,0
16073,Dresses,B,Winter,Online,Online,1,3,3,195.84,141.39,176.26000000,34.87,0.000000000000,1,10,58.75000000,2024-09-01,0
16074,Shoes,A,Spring,Northern Portugal,Porto Center,1,3,2,222.06,114.90,133.24000000,18.34,33.330000000000,1,10,66.62000000,2020-04-29,0
16076,Accessories,A,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,279.46,110.98,279.46000000,168.48,0.000000000000,1,0,139.73000000,2022-06-17,0
16079,Tops,C,Winter,Algarve,Faro Outlet,1,4,4,748.12,212.60,748.12000000,535.52,0.000000000000,1,0,187.03000000,2024-02-26,0
16079,Tops,C,Winter,Central Portugal,Coimbra Boutique,1,1,1,187.03,53.15,187.03000000,133.88,0.000000000000,1,0,187.03000000,2022-11-17,0
16079,Tops,C,Winter,Northern Portugal,Porto Center,1,3,3,561.09,159.45,448.87000000,289.42,0.000000000000,1,20,149.62000000,2023-04-25,0
16080,Tops,C,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,426.96,40.08,426.96000000,386.88,0.000000000000,1,0,106.74000000,2022-08-27,0
16081,Bottoms,D,Fall,Algarve,Faro Outlet,1,3,3,141.00,97.44,141.00000000,43.56,0.000000000000,1,0,47.00000000,2023-10-16,0
16083,Accessories,A,Winter,Algarve,Faro Outlet,1,4,4,759.32,311.00,NULL,NULL,0.000000000000,1,NULL,NULL,2023-05-27,0
16084,Tops,C,Fall,Central Portugal,Coimbra Boutique,0,1,0,51.13,0.00,0.00000000,0.00,100.000000000000,1,0,NULL,2024-07-02,0
16087,Tops,B,Spring,Northern Portugal,Porto Center,0,2,2,22.98,19.92,20.68000000,0.76,0.000000000000,1,10,10.34000000,2021-03-26,0
16088,Tops,C,Summer,Central Portugal,Coimbra Boutique,1,3,3,422.34,40.86,NULL,NULL,0.000000000000,1,NULL,NULL,2021-01-30,0
16088,Tops,C,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,422.34,40.86,380.11000000,339.25,0.000000000000,1,10,126.70000000,2021-05-26,0
16089,Dresses,C,Spring,Algarve,Faro Outlet,1,2,2,54.68,47.38,54.68000000,7.30,0.000000000000,1,0,27.34000000,2022-11-05,0
16090,Dresses,C,Summer,Central Portugal,Coimbra Boutique,2,2,1,359.18,17.00,125.71000000,108.71,50.000000000000,2,30,125.71000000,2024-05-20,6
16090,Dresses,C,Summer,Northern Portugal,Porto Center,1,4,4,718.36,68.00,574.69000000,506.69,0.000000000000,1,20,143.67000000,2023-07-01,0
16090,Dresses,C,Summer,Online,Online,1,1,0,179.59,0.00,0.00000000,0.00,100.000000000000,1,0,NULL,2024-05-24,0
16092,Dresses,A,Fall,Algarve,Faro Outlet,1,1,1,154.94,71.34,108.46000000,37.12,0.000000000000,1,30,108.46000000,2021-12-05,0
16092,Dresses,A,Fall,Northern Portugal,Porto Center,1,2,2,309.88,142.68,309.88000000,167.20,0.000000000000,1,0,154.94000000,2021-09-06,0
16093,Shoes,B,Winter,Algarve,Faro Outlet,2,5,5,434.45,179.70,382.32000000,202.62,0.000000000000,2,20,76.46000000,2024-08-28,9
16093,Shoes,B,Winter,Northern Portugal,Porto Center,1,2,2,173.78,71.88,173.78000000,101.90,0.000000000000,1,0,86.89000000,2020-09-05,0
16093,Shoes,B,Winter,Online,Online,1,2,2,173.78,71.88,173.78000000,101.90,0.000000000000,1,0,86.89000000,2024-11-13,0
16095,Bottoms,D,Spring,Lisbon Metropolitan Area,Lisbon Flagship,2,6,6,561.06,208.32,252.48000000,44.16,0.000000000000,2,10,42.08000000,2023-06-01,33
16095,Bottoms,D,Spring,Northern Portugal,Porto Center,0,3,3,280.53,104.16,280.53000000,176.37,0.000000000000,1,0,93.51000000,2021-02-06,0
16095,Bottoms,D,Spring,Online,Online,1,2,2,187.02,69.44,168.32000000,98.88,0.000000000000,1,10,84.16000000,2022-10-28,0
16097,Accessories,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,2,4,4,243.96,66.72,164.67000000,97.95,0.000000000000,2,10,41.17000000,2023-03-07,7
16097,Accessories,D,Fall,Northern Portugal,Porto Center,1,4,3,243.96,50.04,182.97000000,132.93,25.000000000000,1,0,60.99000000,2020-10-31,0
16098,Dresses,C,Winter,Central Portugal,Coimbra Boutique,1,1,1,157.56,62.99,157.56000000,94.57,0.000000000000,1,0,157.56000000,2022-02-08,0
16101,Dresses,B,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,434.19,170.97,434.19000000,263.22,0.000000000000,1,0,144.73000000,2024-04-03,0
16102,Shoes,A,Spring,Online,Online,2,5,5,300.70,370.50,282.66000000,-87.84,0.000000000000,2,10,56.53000000,2022-01-30,7
16103,Shoes,C,Summer,Algarve,Faro Outlet,1,3,3,112.41,200.85,112.41000000,-88.44,0.000000000000,1,0,37.47000000,2023-12-25,0
16103,Shoes,C,Summer,Online,Online,1,1,1,37.47,66.95,37.47000000,-29.48,0.000000000000,1,0,37.47000000,2023-06-05,0
16104,Bottoms,A,Fall,Algarve,Faro Outlet,2,3,3,268.02,136.83,259.09000000,122.26,0.000000000000,2,10,86.36000000,2024-04-02,13
16104,Bottoms,A,Fall,Online,Online,1,4,4,357.36,182.44,321.62000000,139.18,0.000000000000,1,10,80.41000000,2020-12-10,0
16105,Shoes,C,Spring,Algarve,Faro Outlet,1,2,2,91.50,11.94,91.50000000,79.56,0.000000000000,1,0,45.75000000,2020-03-29,0
16105,Shoes,C,Spring,Northern Portugal,Porto Center,1,3,3,137.25,17.91,137.25000000,119.34,0.000000000000,1,0,45.75000000,2020-11-13,0
16107,Bottoms,A,Summer,Algarve,Faro Outlet,1,1,1,26.89,56.31,26.89000000,-29.42,0.000000000000,1,0,26.89000000,2020-04-16,0
16107,Bottoms,A,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,53.78,112.62,53.78000000,-58.84,0.000000000000,1,0,26.89000000,2024-10-27,0
16108,Dresses,D,Summer,Northern Portugal,Porto Center,1,4,4,672.36,161.64,672.36000000,510.72,0.000000000000,1,0,168.09000000,2020-01-24,0
16109,Shoes,D,Winter,Algarve,Faro Outlet,1,2,2,93.90,18.84,93.90000000,75.06,0.000000000000,1,0,46.95000000,2021-12-24,0
16110,Dresses,A,Fall,Algarve,Faro Outlet,1,4,4,711.96,294.44,711.96000000,417.52,0.000000000000,1,0,177.99000000,2020-08-30,0
16110,Dresses,A,Fall,Central Portugal,Coimbra Boutique,1,4,3,711.96,220.83,533.97000000,313.14,25.000000000000,1,0,177.99000000,2024-05-02,0
16111,Shoes,A,Summer,Online,Online,2,6,6,791.58,446.70,527.72000000,81.02,0.000000000000,2,0,87.95000000,2024-08-13,32
16114,Shoes,A,Summer,Northern Portugal,Porto Center,1,2,2,94.74,107.84,94.74000000,-13.10,0.000000000000,1,0,47.37000000,2022-04-24,0
16115,Tops,A,Summer,Algarve,Faro Outlet,1,2,2,290.22,134.02,290.22000000,156.20,0.000000000000,1,0,145.11000000,2021-06-23,0
16115,Tops,A,Summer,Central Portugal,Coimbra Boutique,1,2,2,290.22,134.02,290.22000000,156.20,0.000000000000,1,0,145.11000000,2021-04-04,0
16116,Dresses,A,Winter,Northern Portugal,Porto Center,1,2,2,373.26,12.48,373.26000000,360.78,0.000000000000,1,0,186.63000000,2021-11-11,0
16118,Dresses,D,Fall,Online,Online,1,2,2,31.08,93.62,31.08000000,-62.54,0.000000000000,1,0,15.54000000,2023-03-15,0
16119,Shoes,B,Summer,Northern Portugal,Porto Center,1,1,1,29.85,58.56,26.87000000,-31.70,0.000000000000,1,10,26.87000000,2021-04-01,0
16120,Shoes,B,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,111.37,69.51,77.96000000,8.45,0.000000000000,1,30,77.96000000,2020-06-20,0
16121,Bottoms,D,Winter,Algarve,Faro Outlet,1,1,1,57.80,25.99,57.80000000,31.81,0.000000000000,1,0,57.80000000,2022-07-14,0
16122,Bottoms,A,Spring,Algarve,Faro Outlet,1,1,1,100.51,12.04,100.51000000,88.47,0.000000000000,1,0,100.51000000,2023-11-28,0
16123,Tops,A,Spring,Algarve,Faro Outlet,1,1,1,16.68,75.94,16.68000000,-59.26,0.000000000000,1,0,16.68000000,2021-09-06,0
16123,Tops,A,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,66.72,303.76,66.72000000,-237.04,0.000000000000,1,0,16.68000000,2021-05-05,0
16123,Tops,A,Spring,Online,Online,2,3,1,50.04,75.94,16.68000000,-59.26,66.670000000000,2,20,16.68000000,2022-06-24,8
16124,Shoes,B,Winter,Algarve,Faro Outlet,1,2,2,349.38,89.44,349.38000000,259.94,0.000000000000,1,0,174.69000000,2021-07-31,0
16124,Shoes,B,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,174.69,44.72,157.22000000,112.50,0.000000000000,1,10,157.22000000,2024-12-08,0
16124,Shoes,B,Winter,Online,Online,1,2,2,349.38,89.44,279.50000000,190.06,0.000000000000,1,20,139.75000000,2021-04-15,0
16125,Bottoms,C,Summer,Algarve,Faro Outlet,0,3,3,462.54,144.54,462.54000000,318.00,0.000000000000,1,0,154.18000000,2022-10-10,0
16125,Bottoms,C,Summer,Central Portugal,Coimbra Boutique,1,2,2,308.36,96.36,308.36000000,212.00,0.000000000000,1,0,154.18000000,2020-08-02,0
16126,Shoes,D,Fall,Central Portugal,Coimbra Boutique,1,4,4,682.44,308.84,614.20000000,305.36,0.000000000000,1,10,153.55000000,2021-10-13,0
16126,Shoes,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,511.83,231.63,460.65000000,229.02,0.000000000000,1,10,153.55000000,2020-10-18,0
16126,Shoes,D,Fall,Online,Online,1,3,2,511.83,154.42,341.22000000,186.80,33.330000000000,1,0,170.61000000,2023-12-17,0
16127,Dresses,B,Winter,Central Portugal,Coimbra Boutique,1,1,1,155.32,45.77,155.32000000,109.55,0.000000000000,1,0,155.32000000,2024-01-31,0
16128,Bottoms,D,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,399.60,183.69,399.60000000,215.91,0.000000000000,1,0,133.20000000,2020-07-03,0
16129,Tops,D,Summer,Northern Portugal,Porto Center,1,3,2,108.99,74.00,72.66000000,-1.34,33.330000000000,1,0,36.33000000,2023-04-18,0
16131,Shoes,C,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,536.22,124.26,536.22000000,411.96,0.000000000000,1,0,178.74000000,2024-06-04,0
16133,Accessories,A,Winter,Algarve,Faro Outlet,1,4,4,379.60,239.52,379.60000000,140.08,0.000000000000,1,0,94.90000000,2024-08-21,0
16133,Accessories,A,Winter,Lisbon Metropolitan Area,Lisbon Flagship,2,6,6,569.40,359.28,550.42000000,191.14,0.000000000000,2,10,91.74000000,2024-06-26,1
16134,Shoes,A,Summer,Algarve,Faro Outlet,1,1,1,30.76,56.49,30.76000000,-25.73,0.000000000000,1,0,30.76000000,2022-03-15,0
16135,Dresses,B,Fall,Central Portugal,Coimbra Boutique,1,1,1,50.06,74.40,50.06000000,-24.34,0.000000000000,1,0,50.06000000,2023-04-24,0
16135,Dresses,B,Fall,Online,Online,1,1,1,50.06,74.40,50.06000000,-24.34,0.000000000000,1,0,50.06000000,2021-04-07,0
16137,Accessories,D,Winter,Algarve,Faro Outlet,1,3,3,560.64,157.74,560.64000000,402.90,0.000000000000,1,0,186.88000000,2024-02-14,0
16137,Accessories,D,Winter,Online,Online,1,2,2,373.76,105.16,373.76000000,268.60,0.000000000000,1,0,186.88000000,2023-01-16,0
16138,Dresses,C,Winter,Algarve,Faro Outlet,1,1,1,182.25,11.37,182.25000000,170.88,0.000000000000,1,0,182.25000000,2022-05-18,0
16138,Dresses,C,Winter,Northern Portugal,Porto Center,1,1,1,182.25,11.37,164.03000000,152.66,0.000000000000,1,10,164.03000000,2024-08-19,0
16139,Shoes,C,Spring,Northern Portugal,Porto Center,1,1,1,119.64,76.72,119.64000000,42.92,0.000000000000,1,0,119.64000000,2020-10-27,0
16139,Shoes,C,Spring,Online,Online,1,2,2,239.28,153.44,239.28000000,85.84,0.000000000000,1,0,119.64000000,2024-02-02,0
16140,Dresses,D,Fall,Algarve,Faro Outlet,1,3,3,135.54,61.17,135.54000000,74.37,0.000000000000,1,0,45.18000000,2022-11-23,0
16140,Dresses,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,2,135.54,40.78,90.36000000,49.58,33.330000000000,1,0,45.18000000,2020-10-18,0
16141,Shoes,D,Summer,Algarve,Faro Outlet,1,2,2,105.48,89.42,105.48000000,16.06,0.000000000000,1,0,52.74000000,2023-09-08,0
16141,Shoes,D,Summer,Central Portugal,Coimbra Boutique,1,3,3,158.22,134.13,158.22000000,24.09,0.000000000000,1,0,52.74000000,2023-03-22,0
16142,Bottoms,D,Spring,Algarve,Faro Outlet,1,1,1,11.43,78.49,11.43000000,-67.06,0.000000000000,1,0,11.43000000,2023-01-27,0
16144,Bottoms,B,Winter,Algarve,Faro Outlet,1,3,3,240.00,236.67,NULL,NULL,0.000000000000,1,NULL,NULL,2023-09-28,0
16148,Dresses,D,Summer,Online,Online,1,1,1,42.12,59.18,37.91000000,-21.27,0.000000000000,1,10,37.91000000,2020-09-21,0
16149,Shoes,C,Winter,Central Portugal,Coimbra Boutique,0,4,4,137.48,241.68,123.73000000,-117.95,0.000000000000,1,10,30.93000000,2021-02-26,0
16149,Shoes,C,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,103.11,181.26,82.49000000,-98.77,0.000000000000,1,20,27.50000000,2023-01-13,0
16150,Tops,C,Spring,Central Portugal,Coimbra Boutique,1,2,2,112.34,96.26,112.34000000,16.08,0.000000000000,1,0,56.17000000,2022-08-05,0
16150,Tops,C,Spring,Online,Online,1,2,2,112.34,96.26,112.34000000,16.08,0.000000000000,1,0,56.17000000,2022-12-03,0
16151,Tops,C,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,176.63,76.28,158.97000000,82.69,0.000000000000,1,10,158.97000000,2024-06-19,0
16152,Bottoms,D,Summer,Central Portugal,Coimbra Boutique,1,3,3,559.05,132.33,503.15000000,370.82,0.000000000000,1,10,167.72000000,2021-12-11,0
16153,Tops,C,Fall,Central Portugal,Coimbra Boutique,1,4,4,671.04,245.76,469.73000000,223.97,0.000000000000,1,30,117.43000000,2023-05-27,0
16155,Accessories,B,Fall,Online,Online,1,4,4,632.48,61.32,632.48000000,571.16,0.000000000000,1,0,158.12000000,2021-06-25,0
16157,Accessories,D,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,170.26,131.14,136.21000000,5.07,0.000000000000,1,20,68.10000000,2020-09-04,0
16157,Accessories,D,Spring,Northern Portugal,Porto Center,1,3,3,255.39,196.71,255.39000000,58.68,0.000000000000,1,0,85.13000000,2021-03-10,0
16158,Accessories,D,Summer,Algarve,Faro Outlet,1,1,1,191.91,20.73,191.91000000,171.18,0.000000000000,1,0,191.91000000,2024-12-05,0
16158,Accessories,D,Summer,Online,Online,1,3,3,575.73,62.19,460.58000000,398.39,0.000000000000,1,20,153.53000000,2021-02-07,0
16159,Shoes,D,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,29.66,23.68,29.66000000,5.98,0.000000000000,1,0,14.83000000,2024-06-28,0
16159,Shoes,D,Summer,Online,Online,1,2,1,29.66,11.84,14.83000000,2.99,50.000000000000,1,0,14.83000000,2023-01-09,0
16160,Bottoms,C,Summer,Algarve,Faro Outlet,2,7,7,1101.87,526.96,330.56000000,-196.40,0.000000000000,2,30,47.22000000,2022-10-31,7
16163,Bottoms,A,Winter,Online,Online,1,4,4,734.16,241.56,734.16000000,492.60,0.000000000000,1,0,183.54000000,2022-12-25,0
16165,Bottoms,D,Spring,Central Portugal,Coimbra Boutique,1,2,2,127.20,142.80,114.48000000,-28.32,0.000000000000,1,10,57.24000000,2021-03-20,0
16167,Dresses,C,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,223.56,75.84,156.49000000,80.65,0.000000000000,1,30,52.16000000,2022-09-28,0
16168,Bottoms,B,Winter,Algarve,Faro Outlet,1,3,3,585.24,95.73,468.19000000,372.46,0.000000000000,1,20,156.06000000,2024-06-08,0
16169,Shoes,A,Summer,Central Portugal,Coimbra Boutique,1,4,4,506.96,244.68,506.96000000,262.28,0.000000000000,1,0,126.74000000,2022-01-08,0
16170,Tops,A,Fall,Algarve,Faro Outlet,1,1,1,74.54,44.93,74.54000000,29.61,0.000000000000,1,0,74.54000000,2024-09-15,0
16173,Accessories,C,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,115.68,229.47,115.68000000,-113.79,0.000000000000,1,0,38.56000000,2021-12-17,0
16173,Accessories,C,Winter,Northern Portugal,Porto Center,1,1,1,38.56,76.49,38.56000000,-37.93,0.000000000000,1,0,38.56000000,2024-12-09,0
16174,Bottoms,B,Summer,Northern Portugal,Porto Center,1,2,2,326.52,43.16,326.52000000,283.36,0.000000000000,1,0,163.26000000,2021-06-25,0
16176,Accessories,D,Fall,Northern Portugal,Porto Center,1,1,1,198.69,45.33,178.82000000,133.49,0.000000000000,1,10,178.82000000,2023-11-23,0
16177,Bottoms,B,Spring,Central Portugal,Coimbra Boutique,1,3,3,61.59,213.21,61.59000000,-151.62,0.000000000000,1,0,20.53000000,2021-05-20,0
16183,Bottoms,D,Spring,Central Portugal,Coimbra Boutique,1,1,1,179.05,54.95,161.15000000,106.20,0.000000000000,1,10,161.15000000,2020-12-16,0
16183,Bottoms,D,Spring,Online,Online,2,6,5,1074.30,274.75,895.25000000,620.50,16.670000000000,2,0,179.05000000,2022-08-30,15
16184,Dresses,C,Spring,Online,Online,1,4,3,252.72,22.62,189.54000000,166.92,25.000000000000,1,0,63.18000000,2021-10-27,0
16185,Tops,D,Fall,Northern Portugal,Porto Center,2,5,5,712.75,377.45,712.75000000,335.30,0.000000000000,2,0,142.55000000,2021-10-23,2
16185,Tops,D,Fall,Online,Online,1,4,4,570.20,301.96,570.20000000,268.24,0.000000000000,1,0,142.55000000,2022-12-31,0
16186,Accessories,A,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,194.18,17.57,174.76000000,157.19,0.000000000000,1,10,174.76000000,2021-01-26,0
16186,Accessories,A,Fall,Northern Portugal,Porto Center,1,1,1,194.18,17.57,135.93000000,118.36,0.000000000000,1,30,135.93000000,2020-03-21,0
16187,Shoes,A,Spring,Algarve,Faro Outlet,1,1,1,122.01,6.19,122.01000000,115.82,0.000000000000,1,0,122.01000000,2022-09-03,0
16187,Shoes,A,Spring,Northern Portugal,Porto Center,1,4,4,488.04,24.76,488.04000000,463.28,0.000000000000,1,0,122.01000000,2023-09-08,0
16188,Bottoms,C,Fall,Algarve,Faro Outlet,1,3,3,388.02,148.47,310.42000000,161.95,0.000000000000,1,20,103.47000000,2024-12-07,0
16190,Accessories,A,Summer,Online,Online,1,3,3,189.90,223.92,189.90000000,-34.02,0.000000000000,1,0,63.30000000,2023-11-14,0
16191,Tops,C,Spring,Algarve,Faro Outlet,1,4,4,249.08,54.64,249.08000000,194.44,0.000000000000,1,0,62.27000000,2022-12-23,0
16191,Tops,C,Spring,Central Portugal,Coimbra Boutique,1,1,1,62.27,13.66,62.27000000,48.61,0.000000000000,1,0,62.27000000,2021-09-11,0
16193,Bottoms,A,Spring,Algarve,Faro Outlet,1,1,1,108.95,25.37,108.95000000,83.58,0.000000000000,1,0,108.95000000,2021-07-20,0
16194,Accessories,A,Winter,Northern Portugal,Porto Center,1,4,4,343.32,41.44,343.32000000,301.88,0.000000000000,1,0,85.83000000,2024-01-26,0
16199,Shoes,D,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,202.71,166.20,182.44000000,16.24,0.000000000000,1,10,60.81000000,2024-04-05,0
16200,Dresses,D,Summer,Central Portugal,Coimbra Boutique,1,3,3,294.09,23.61,205.86000000,182.25,0.000000000000,1,30,68.62000000,2023-04-21,0
16200,Dresses,D,Summer,Northern Portugal,Porto Center,1,4,4,392.12,31.48,352.91000000,321.43,0.000000000000,1,10,88.23000000,2023-10-06,0
16201,Shoes,B,Summer,Central Portugal,Coimbra Boutique,1,3,3,238.41,96.24,NULL,NULL,0.000000000000,1,NULL,NULL,2020-01-31,0
16202,Bottoms,D,Spring,Northern Portugal,Porto Center,1,3,3,488.73,164.34,488.73000000,324.39,0.000000000000,1,0,162.91000000,2021-09-12,0
16204,Accessories,A,Summer,Algarve,Faro Outlet,1,3,3,549.54,134.58,549.54000000,414.96,0.000000000000,1,0,183.18000000,2021-07-21,0
16205,Accessories,D,Spring,Northern Portugal,Porto Center,2,5,5,921.60,190.35,663.55000000,473.20,0.000000000000,2,10,132.71000000,2024-07-11,33
16206,Shoes,A,Summer,Central Portugal,Coimbra Boutique,1,3,3,250.56,231.36,250.56000000,19.20,0.000000000000,1,0,83.52000000,2024-12-22,0
16206,Shoes,A,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,83.52,77.12,75.17000000,-1.95,0.000000000000,1,10,75.17000000,2024-09-19,0
16213,Dresses,D,Fall,Algarve,Faro Outlet,1,1,0,166.62,0.00,NULL,NULL,100.000000000000,1,NULL,NULL,2024-05-24,0
16213,Dresses,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,166.62,25.14,149.96000000,124.82,0.000000000000,1,10,149.96000000,2024-12-01,0
16215,Bottoms,D,Summer,Online,Online,1,4,4,248.24,137.80,198.59000000,60.79,0.000000000000,1,20,49.65000000,2023-05-09,0
16220,Dresses,A,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,626.24,282.20,626.24000000,344.04,0.000000000000,1,0,156.56000000,2021-11-02,0
16220,Dresses,A,Fall,Online,Online,1,2,2,313.12,141.10,281.81000000,140.71,0.000000000000,1,10,140.90000000,2020-11-23,0
16221,Bottoms,C,Fall,Online,Online,3,12,12,1637.40,334.32,1309.92000000,975.60,0.000000000000,3,60,109.16000000,2022-10-07,33
16222,Tops,B,Summer,Algarve,Faro Outlet,1,4,4,419.04,319.20,419.04000000,99.84,0.000000000000,1,0,104.76000000,2024-07-11,0
