product_id,category,color,size,season,supplier,cost_price,list_price
6477,Shoes,Yellow,XL,Spring,D,36.56,109.03
6478,Dresses,Blue,M,Winter,C,41.08,111.69
6479,Bottoms,White,XS,Winter,D,5.27,111.72
6480,Bottoms,Blue,XS,Fall,C,61.78,76.54
6481,Shoes,Blue,XL,Winter,D,43.78,88.87
6482,Accessories,Yellow,M,Summer,C,8.84,137.69
6483,Dresses,Red,XL,Spring,D,38.45,45.70
6484,Bottoms,Yellow,XL,Summer,A,9.10,187.65
6485,Dresses,White,L,Summer,D,63.55,171.63
6486,Bottoms,White,XL,Spring,D,69.55,122.36
6487,Accessories,Red,XS,Spring,A,50.91,89.24
6488,Bottoms,Blue,M,Winter,C,74.33,174.30
6489,Bottoms,Yellow,XL,Winter,A,58.38,137.43
6490,Tops,Green,XS,Winter,A,63.62,170.63
6491,Accessories,Black,M,Spring,C,33.74,84.55
6492,Shoes,White,S,Winter,C,7.05,170.68
6493,Shoes,Red,XS,Fall,B,21.95,18.04
6494,Accessories,Green,S,Summer,D,50.88,25.28
6495,Shoes,Black,S,Winter,C,12.44,186.26
6496,Accessories,Green,L,Fall,C,47.52,87.78
6497,Shoes,Blue,S,Fall,B,74.50,192.80
6498,Tops,Red,XS,Spring,C,50.89,144.44
6499,Shoes,Black,XL,Fall,D,72.98,122.79
6500,Bottoms,Black,M,Summer,A,24.98,90.88
6501,Accessories,Blue,L,Winter,A,7.53,186.05
6502,Dresses,Blue,M,Summer,D,71.53,156.26
6503,Dresses,Blue,XS,Winter,A,77.83,97.98
6504,Accessories,Red,XL,Spring,A,54.00,69.43
6505,Tops,White,S,Winter,D,58.69,112.19
6506,Shoes,Green,S,Summer,B,56.29,130.52
6507,Tops,Red,XS,Summer,A,75.71,126.30
6508,Dresses,Red,XS,Spring,B,5.86,120.08
6509,Accessories,Green,M,Summer,B,12.35,74.43
6510,Accessories,Black,M,Winter,D,36.04,174.95
6511,Tops,Green,M,Spring,C,59.59,152.48
6512,Tops,Blue,S,Winter,D,40.77,59.00
6513,Shoes,Black,XS,Fall,D,75.49,132.61
6514,Bottoms,Red,L,Summer,C,12.48,184.84
6515,Bottoms,Green,S,Winter,A,61.44,151.83
6516,Shoes,Red,L,Spring,B,7.51,171.59
6517,Bottoms,Yellow,M,Summer,B,40.44,88.00
6518,Dresses,Red,M,Summer,B,67.34,116.17
6519,Bottoms,Green,XS,Spring,C,68.78,61.75
6520,Shoes,Yellow,XL,Spring,D,39.96,50.24
6521,Bottoms,Yellow,XL,Winter,A,70.80,141.45
6522,Accessories,Yellow,M,Winter,C,10.92,107.08
6523,Tops,Red,XL,Summer,C,48.00,107.93
6524,Dresses,White,XL,Spring,A,64.22,67.87
6525,Accessories,White,M,Fall,A,14.93,29.67
6526,Accessories,Red,XS,Fall,B,67.99,117.69
6527,Shoes,Black,S,Spring,B,79.73,106.87
6528,Tops,Black,XL,Winter,C,18.63,110.42
6529,Tops,Black,L,Winter,D,78.77,34.70
6530,Dresses,Black,XL,Fall,D,22.85,172.89
6531,Shoes,White,S,Fall,A,11.14,24.19
6532,Dresses,Black,S,Spring,D,22.05,158.22
6533,Bottoms,Green,S,Fall,A,52.69,74.46
6534,Accessories,Black,S,Fall,D,75.55,183.03
6535,Dresses,Green,L,Summer,B,40.65,96.16
6536,Accessories,White,XS,Fall,D,33.49,176.50
6537,Shoes,Green,S,Winter,C,28.99,23.30
6538,Bottoms,Yellow,S,Winter,B,28.22,144.14
6539,Shoes,Green,L,Winter,C,54.76,98.30
6540,Bottoms,Red,XL,Fall,A,5.85,99.06
6541,Bottoms,Green,XL,Winter,D,68.64,195.24
6542,Accessories,Yellow,L,Spring,B,30.99,57.36
6543,Shoes,Red,XL,Summer,B,66.46,159.44
6544,Shoes,Yellow,M,Winter,C,59.69,113.19
6545,Dresses,Black,XS,Summer,D,40.72,86.12
6546,Shoes,Green,XL,Spring,B,51.94,75.40
6547,Dresses,Green,L,Summer,C,47.78,33.63
6548,Tops,Blue,M,Winter,A,54.63,191.43
6549,Tops,Black,XS,Fall,C,70.90,27.74
6550,Tops,Green,S,Fall,A,56.21,42.71
6551,Shoes,Green,XL,Fall,C,55.35,146.23
6552,Shoes,Blue,XS,Summer,C,37.61,199.25
6553,Dresses,Red,XS,Winter,B,32.92,103.84
6554,Bottoms,Black,S,Winter,C,50.50,15.54
6555,Dresses,Blue,XS,Winter,A,5.01,50.99
6556,Tops,Black,XL,Winter,C,16.50,88.48
6557,Dresses,Black,M,Winter,B,31.72,191.86
6558,Bottoms,Red,XL,Winter,C,17.48,34.70
6559,Shoes,Red,L,Spring,D,64.16,181.46
6560,Dresses,White,XS,Spring,C,32.91,58.48
6561,Tops,Blue,S,Winter,D,69.15,12.44
6562,Tops,Yellow,L,Summer,D,79.08,25.30
6563,NULL,Blue,XS,Summer,C,70.23,114.89
6564,Dresses,Black,XS,Spring,D,33.89,193.98
6565,Bottoms,White,M,Fall,D,71.79,77.52
6566,Shoes,White,S,Winter,C,32.02,91.75
6567,Dresses,Black,XL,Winter,D,47.80,153.65
6568,Accessories,Red,XS,Summer,B,76.25,92.61
6569,NULL,White,L,Fall,C,74.36,182.77
6570,Bottoms,Blue,S,Spring,B,34.98,196.41
6571,Bottoms,Red,XL,Spring,C,14.59,124.24
6572,Bottoms,Green,L,Winter,A,68.77,16.00
6573,Tops,White,S,Spring,A,57.22,32.47
6574,Dresses,Black,M,Summer,A,52.62,20.57
6575,Shoes,Blue,L,Summer,C,42.33,140.68
6576,Dresses,White,S,Spring,A,20.70,43.94
6577,Shoes,Black,XL,Winter,B,25.27,105.18
6578,Bottoms,Blue,XS,Summer,D,19.95,46.18
6579,Dresses,White,S,Fall,A,47.17,165.58
6580,Bottoms,Blue,L,Spring,D,28.70,94.73
6581,Accessories,Green,XL,Spring,C,20.62,198.57
6582,Bottoms,NULL,XS,Spring,B,68.09,88.60
6583,Bottoms,Black,XL,Spring,C,47.29,179.99
6584,Shoes,White,XS,Winter,C,42.91,114.11
6585,Accessories,Black,M,Fall,A,16.93,125.99
6586,Bottoms,Green,M,Winter,A,41.72,16.53
6587,Bottoms,Yellow,XL,Summer,D,39.85,107.90
6588,Accessories,Red,XS,Spring,D,77.05,157.70
6589,Accessories,Blue,XS,Spring,C,70.75,102.89
6590,Dresses,Black,S,Spring,C,75.81,48.45
6591,Shoes,Yellow,S,Spring,B,19.59,151.36
6592,Accessories,White,M,Winter,A,12.41,181.55
6593,Accessories,White,M,Winter,A,13.13,196.22
6594,Tops,Red,XS,Summer,B,11.44,181.63
6595,Accessories,White,XS,Summer,A,37.24,117.48
6596,Shoes,Green,L,Fall,C,7.68,82.47
6597,Bottoms,Red,S,Winter,A,11.93,128.92
6598,Bottoms,Green,XS,Fall,D,60.96,105.21
6599,Bottoms,Blue,XS,Winter,B,17.66,167.85
6600,Bottoms,Green,M,Summer,D,21.79,113.97
6601,Tops,Blue,XL,Summer,D,20.61,62.59
6602,Accessories,Green,M,Spring,A,50.88,182.14
6603,Bottoms,Red,XS,Summer,B,11.18,124.16
6604,Dresses,Blue,S,Summer,C,66.39,133.51
6605,Bottoms,Yellow,XL,Summer,A,46.86,76.64
6606,Accessories,Green,L,Winter,D,5.20,143.20
6607,Bottoms,Green,M,Fall,A,76.56,29.71
6608,Tops,White,L,Spring,D,7.70,90.83
6609,Shoes,Green,S,Winter,C,33.09,78.71
6610,Shoes,White,XL,Fall,D,18.03,97.54
6611,Accessories,Green,S,Fall,D,45.65,104.21
6612,Shoes,Black,XL,Spring,B,39.38,24.01
6613,Shoes,White,L,Winter,C,56.03,181.10
6614,Dresses,Red,L,Fall,A,63.81,113.18
6615,Accessories,Red,S,Winter,D,51.48,90.58
6616,Accessories,Blue,XL,Spring,D,40.40,87.05
6617,Shoes,Yellow,L,Fall,D,61.73,79.97
6618,Shoes,NULL,XL,Summer,A,68.53,27.68
6619,Shoes,Red,L,Winter,D,35.24,113.48
6620,Tops,Blue,XS,Winter,C,32.95,38.25
6621,Bottoms,Red,L,Summer,D,8.16,154.14
6622,Tops,White,XS,Summer,C,6.22,43.45
6623,Accessories,Black,S,Spring,B,71.41,75.28
6624,Dresses,Blue,XS,Winter,D,72.41,199.56
6625,Bottoms,Black,S,Fall,A,50.65,32.69
6626,Dresses,Green,XS,Summer,C,45.99,142.78
6627,Accessories,Green,S,Spring,A,75.68,131.96
6628,Accessories,Black,L,Spring,C,67.35,113.46
6629,Dresses,White,M,Fall,A,77.53,85.17
6630,Dresses,Black,M,Spring,B,12.47,16.23
6631,Dresses,Black,M,Spring,D,79.68,135.61
6632,Accessories,Black,XS,Fall,B,32.36,26.63
6633,Shoes,Blue,M,Spring,C,45.52,197.24
6634,Dresses,Blue,S,Spring,B,14.88,54.32
6635,Bottoms,Black,XS,Fall,B,48.63,47.63
6636,Accessories,Yellow,XS,Winter,C,22.80,102.77
6637,Tops,White,L,Summer,A,62.14,182.81
6638,Tops,Green,S,Winter,D,27.67,87.52
6639,Bottoms,Green,S,Fall,B,27.78,163.05
6640,Shoes,Green,L,Fall,D,48.71,120.78
6641,Dresses,Red,XL,Summer,C,42.27,49.94
6642,Accessories,White,L,Winter,B,38.34,183.93
6643,Dresses,Blue,XL,Fall,B,23.53,181.63
6644,Accessories,Green,M,Summer,B,27.27,63.59
6645,Tops,Blue,M,Spring,D,40.99,45.76
6646,Dresses,Blue,M,Fall,B,46.52,102.21
6647,Bottoms,Blue,M,Summer,A,17.95,116.48
6648,Shoes,Yellow,L,Summer,A,29.45,162.58
6649,Bottoms,Blue,M,Summer,B,71.01,12.62
6650,Shoes,Black,L,Fall,A,17.83,133.79
6651,Dresses,Blue,S,Winter,B,27.39,10.19
6652,Dresses,Red,S,Winter,A,9.32,51.77
6653,NULL,Blue,XS,Fall,B,14.25,159.52
6654,Tops,Green,S,Fall,A,13.53,176.41
6655,Accessories,Blue,XL,Winter,B,38.04,70.09
6656,Bottoms,Green,XL,Summer,C,34.58,48.49
6657,Bottoms,Blue,M,Spring,D,16.33,24.40
6658,Bottoms,White,XS,Fall,D,9.17,99.68
6659,Dresses,Black,L,Winter,C,78.32,58.56
6660,Bottoms,Green,L,Fall,B,16.82,61.63
6661,Accessories,Red,L,Spring,B,53.60,166.08
6662,Accessories,Blue,M,Winter,B,71.93,121.79
6663,Shoes,Green,XS,Fall,B,23.51,35.96
6664,Dresses,Yellow,S,Spring,C,67.16,35.36
6665,Accessories,Black,S,Winter,C,38.11,11.05
6666,Tops,Yellow,M,Winter,C,5.15,170.22
6667,Dresses,Blue,XL,Fall,C,41.74,162.65
6668,Dresses,Black,L,Fall,C,19.76,155.76
6669,Accessories,Red,XL,Spring,B,9.36,79.46
6670,Tops,Green,S,Summer,A,14.09,180.74
6671,Shoes,Red,M,Fall,B,77.89,82.52
6672,Accessories,Black,XL,Spring,D,29.19,77.16
6673,Tops,White,S,Summer,D,71.12,77.26
6674,Dresses,White,M,Spring,D,20.79,123.31
6675,Tops,Yellow,L,Winter,C,8.20,81.78
6676,Dresses,Green,XS,Winter,B,73.41,64.13
6677,NULL,Blue,S,Summer,B,78.40,118.39
6678,Accessories,Yellow,XS,Winter,C,18.45,150.27
6679,Bottoms,Red,M,Spring,D,5.00,40.78
6680,Bottoms,White,S,Winter,D,37.84,181.40
6681,Bottoms,White,L,Fall,C,55.37,45.34
6682,Accessories,Blue,L,Fall,D,73.45,102.76
6683,Shoes,NULL,M,Summer,A,13.95,120.48
6684,Accessories,Black,XS,Winter,B,74.57,27.22
6685,Tops,Yellow,XL,Winter,C,49.43,164.72
6686,Accessories,White,L,Spring,B,76.92,85.19
6687,Accessories,Green,XS,Fall,B,71.88,148.02
6688,Dresses,Green,XS,Spring,C,62.84,48.23
6689,Dresses,Black,S,Spring,C,68.77,171.16
6690,Dresses,Blue,XL,Summer,B,79.30,33.78
6691,Accessories,Blue,M,Spring,A,67.96,194.46
6692,Shoes,Yellow,L,Fall,B,70.08,28.84
6693,Tops,White,XL,Summer,B,75.36,63.01
6694,Tops,Yellow,XS,Summer,D,10.70,104.91
6695,Shoes,White,XL,Winter,A,72.59,95.98
6696,Shoes,White,S,Spring,A,32.21,118.75
6697,Tops,Black,S,Winter,A,43.96,190.04
6698,Bottoms,Black,XS,Summer,C,62.12,89.77
6699,Dresses,White,XS,Fall,C,27.14,58.98
6700,Dresses,Blue,M,Fall,C,9.73,94.87
6701,Tops,Red,L,Spring,C,69.44,162.35
6702,Shoes,White,L,Winter,B,47.29,198.97
6703,Bottoms,Blue,XL,Spring,B,35.12,154.36
6704,Tops,Blue,L,Winter,D,10.84,197.75
6705,Dresses,Green,XS,Winter,B,63.60,140.99
6706,Accessories,Yellow,XL,Spring,A,10.90,104.49
6707,Shoes,Red,L,Fall,D,14.76,187.25
6708,Accessories,White,M,Fall,A,75.31,33.44
6709,Tops,Red,XS,Summer,C,28.15,195.90
6710,Dresses,White,XS,Summer,B,51.92,46.21
6711,Bottoms,Yellow,L,Winter,A,75.20,133.76
6712,Accessories,Red,M,Winter,C,9.50,83.84
6713,Bottoms,Red,M,Summer,D,76.80,181.01
6714,Dresses,Blue,S,Spring,A,64.43,151.36
6715,Accessories,Red,XS,Winter,C,64.17,115.16
6716,Bottoms,Red,XS,Winter,D,76.26,181.04
6717,Bottoms,Yellow,L,Summer,C,35.68,184.78
6718,Accessories,White,L,Summer,A,50.22,116.68
6719,Dresses,Blue,M,Fall,C,72.88,98.34
6720,Bottoms,Red,XS,Winter,C,27.71,74.45
6721,Tops,Blue,L,Winter,B,5.64,130.64
6722,Accessories,Blue,M,Summer,A,41.79,19.09
6723,Shoes,Black,XS,Spring,D,68.78,165.90
6724,Shoes,White,S,Winter,C,24.84,116.31
6725,Dresses,Black,XS,Spring,B,57.57,78.16
6726,Tops,Blue,S,Spring,D,60.25,104.22
6727,Bottoms,Yellow,XS,Summer,A,65.96,99.85
6728,Shoes,Yellow,M,Summer,D,61.05,165.15
6729,Dresses,Red,XS,Summer,D,34.49,152.45
6730,Tops,White,L,Spring,D,29.86,109.97
6731,Tops,Green,M,Summer,B,24.99,139.11
6732,Dresses,NULL,S,Fall,A,39.80,137.57
6733,Dresses,Black,XS,Spring,A,55.96,62.09
6734,Bottoms,White,S,Winter,A,31.80,178.10
6735,Dresses,Red,L,Spring,D,72.72,130.12
6736,Bottoms,White,M,Summer,C,57.35,158.61
6737,Bottoms,Green,S,Summer,A,13.66,42.09
6738,Accessories,Yellow,XL,Winter,B,54.31,136.86
6739,Tops,Black,XS,Summer,C,24.19,183.47
6740,Tops,Black,S,Winter,B,74.32,148.70
6741,Tops,Blue,XL,Summer,D,64.70,106.92
6742,Accessories,Black,XL,Winter,D,23.72,109.99
6743,Bottoms,Green,L,Fall,A,17.44,24.32
6744,Bottoms,Green,S,Summer,A,39.31,80.42
6745,Dresses,Yellow,L,Fall,C,73.09,131.31
6746,Accessories,Black,XS,Fall,D,38.40,24.23
6747,Dresses,Yellow,M,Winter,D,72.97,189.14
6748,Accessories,White,XL,Winter,B,40.07,86.19
6749,Dresses,Green,S,Summer,C,13.70,139.58
6750,Shoes,Black,XS,Fall,A,24.82,61.86
6751,Tops,Black,S,Fall,C,14.37,180.52
6752,Tops,White,XL,Fall,B,11.88,155.77
6753,Bottoms,Yellow,M,Summer,A,65.22,141.33
6754,Shoes,Black,XS,Fall,B,22.72,149.12
6755,Tops,Red,XL,Summer,A,71.52,18.73
6756,Bottoms,Blue,XS,Spring,A,26.24,171.70
6757,Shoes,Green,S,Spring,D,11.43,21.65
6758,Tops,White,XL,Spring,A,78.62,161.26
6759,Dresses,White,XL,Spring,A,54.68,54.17
6760,Accessories,Blue,XL,Spring,A,68.40,140.56
6761,Shoes,Red,M,Winter,B,18.09,37.59
6762,Bottoms,Blue,XL,Winter,C,74.01,145.31
6763,Shoes,Black,XS,Summer,B,30.86,90.67
6764,Bottoms,Yellow,XL,Summer,B,16.37,161.55
6765,Shoes,White,M,Summer,B,25.94,197.74
6766,Bottoms,Yellow,M,Fall,B,72.50,121.68
6767,Tops,Yellow,S,Spring,A,13.39,136.49
6768,Dresses,Yellow,XS,Spring,C,72.98,143.24
6769,Tops,Yellow,L,Winter,A,43.70,125.16
6770,Dresses,Black,XS,Winter,B,57.97,98.62
6771,Tops,White,L,Summer,C,65.99,174.09
6772,Tops,Yellow,XS,Summer,C,52.64,51.33
6773,Shoes,White,XL,Spring,B,66.22,21.09
6774,Accessories,Yellow,L,Summer,C,70.46,74.41
6775,Bottoms,Black,XS,Winter,B,51.10,104.78
6776,Bottoms,Blue,S,Spring,A,58.47,182.46
6777,Bottoms,Yellow,M,Winter,A,34.28,188.80
6778,Dresses,Green,XS,Winter,C,10.85,115.42
6779,Bottoms,Green,XS,Fall,D,79.31,178.30
6780,Bottoms,Blue,M,Winter,B,73.05,83.66
6781,Shoes,Red,L,Winter,A,30.27,82.50
6782,Tops,Blue,L,Fall,C,9.08,116.31
6783,Bottoms,Blue,XL,Fall,A,58.64,22.32
6784,Accessories,Blue,XL,Fall,C,69.85,79.19
6785,Bottoms,Green,XL,Winter,B,65.02,110.75
6786,Dresses,White,S,Winter,A,53.85,140.67
6787,Dresses,Red,M,Spring,D,50.33,167.09
6788,Dresses,Red,L,Summer,A,28.29,40.84
6789,Bottoms,Red,S,Spring,C,53.63,63.78
6790,Shoes,Black,XL,Spring,B,8.32,144.08
6791,Accessories,Yellow,M,Summer,D,54.76,23.70
6792,Bottoms,Blue,XL,Spring,B,12.54,139.90
6793,Shoes,White,XS,Spring,A,7.98,101.71
6794,Shoes,White,XL,Fall,A,69.11,151.82
6795,Bottoms,Black,M,Spring,A,22.96,108.27
6796,Bottoms,Green,L,Winter,C,73.52,43.31
6797,Shoes,Black,M,Fall,A,31.08,173.14
6798,Shoes,Black,L,Spring,C,21.28,33.86
6799,Shoes,Blue,M,Winter,C,23.18,39.88
6800,Bottoms,Green,M,Summer,D,76.56,33.68
6801,Shoes,Yellow,L,Winter,B,31.68,70.48
6802,Dresses,Yellow,XS,Spring,D,57.31,131.94
6803,Bottoms,Black,M,Summer,D,72.36,35.74
6804,Dresses,Yellow,M,Fall,D,68.29,98.87
6805,Tops,White,S,Fall,D,45.91,119.47
6806,Bottoms,Blue,XL,Fall,B,79.93,128.70
6807,Tops,Yellow,S,Spring,C,70.14,127.84
6808,Shoes,Green,M,Summer,B,53.47,162.52
6809,Shoes,White,M,Winter,A,40.79,126.83
6810,Accessories,Red,M,Fall,B,71.11,104.09
6811,Shoes,Blue,XS,Summer,B,7.14,192.33
6812,Tops,White,S,Fall,D,62.68,59.30
6813,Shoes,Black,XL,Spring,B,25.76,90.34
6814,Bottoms,Black,XS,Winter,C,59.81,197.41
6815,Shoes,Blue,L,Spring,B,46.60,62.24
6816,Accessories,Green,M,Winter,D,38.11,121.62
6817,Shoes,Black,XS,Spring,D,18.07,147.87
6818,Tops,White,L,Spring,B,54.10,196.14
6819,Tops,Red,M,Spring,A,26.83,134.83
6820,Shoes,Green,XS,Fall,A,72.17,71.91
6821,Tops,Blue,M,Spring,B,51.00,56.92
6822,Tops,NULL,S,Winter,B,58.22,40.39
6823,Accessories,Green,M,Winter,B,64.26,29.81
6824,NULL,Red,XL,Winter,A,23.59,146.76
6825,Accessories,Green,XL,Spring,A,31.21,34.93
6826,Dresses,Green,M,Fall,C,36.47,148.33
6827,NULL,Blue,XS,Spring,A,76.16,167.89
6828,Shoes,Red,L,Summer,A,19.42,155.12
6829,Bottoms,Red,L,Spring,C,33.66,170.78
6830,Shoes,Green,XL,Fall,D,21.02,10.14
6831,Dresses,Black,XL,Fall,D,56.82,185.72
6832,Bottoms,Green,XS,Winter,A,66.25,105.33
6833,Tops,White,S,Winter,C,35.20,78.55
6834,Accessories,Black,XL,Fall,A,57.81,81.46
6835,Shoes,Blue,XL,Summer,B,16.17,86.55
6836,Dresses,Red,M,Spring,C,17.16,99.12
6837,Tops,Yellow,S,Winter,B,76.11,27.50
6838,Accessories,Black,S,Winter,D,40.23,170.55
6839,Tops,Blue,XL,Spring,C,15.49,180.14
6840,Accessories,Green,M,Summer,A,6.43,126.21
6841,Bottoms,Blue,XS,Winter,B,79.25,141.36
6842,Tops,White,L,Summer,C,41.90,37.07
6843,Tops,Yellow,XL,Winter,C,50.78,166.85
6844,Tops,Blue,L,Summer,D,25.32,39.41
6845,Bottoms,Yellow,L,Winter,B,67.19,186.69
6846,Dresses,Yellow,L,Spring,B,53.72,22.01
6847,Accessories,Black,XL,Summer,B,12.49,40.12
6848,Tops,Red,XS,Summer,C,37.96,25.90
6849,Bottoms,Black,S,Spring,C,36.62,171.06
6850,Dresses,Black,M,Winter,A,11.03,170.96
6851,Accessories,Red,S,Spring,B,54.17,110.49
6852,Bottoms,White,M,Winter,C,12.54,16.96
6853,Accessories,Black,S,Winter,B,6.14,33.87
6854,Tops,Red,XL,Spring,A,7.03,134.45
6855,Dresses,Red,XL,Summer,B,58.35,120.27
6856,Bottoms,Black,L,Spring,A,52.10,130.15
6857,Dresses,Yellow,M,Spring,D,22.94,87.91
6858,Tops,Red,XS,Summer,B,76.56,145.65
6859,Dresses,Yellow,XL,Summer,C,17.70,155.87
6860,Dresses,Green,M,Fall,D,67.90,111.82
6861,Shoes,Black,XL,Summer,C,52.12,184.16
6862,Dresses,Yellow,XS,Spring,D,14.44,29.87
6863,Accessories,White,M,Summer,C,18.68,166.86
6864,Bottoms,Green,L,Fall,D,67.12,128.13
6865,Shoes,White,M,Spring,D,12.19,184.81
6866,Bottoms,Yellow,XS,Winter,D,70.46,84.42
6867,Bottoms,Black,L,Winter,A,29.82,130.35
6868,Tops,Blue,XL,Fall,A,61.20,112.78
6869,Tops,Red,L,Summer,B,49.07,151.32
6870,Shoes,Green,XL,Summer,A,9.75,111.07
6871,Tops,Black,XS,Summer,B,23.38,77.26
6872,Tops,Red,S,Winter,B,75.42,135.41
6873,Tops,Yellow,S,Spring,D,6.77,80.34
6874,Bottoms,Blue,XS,Winter,B,59.15,135.80
6875,Shoes,White,XL,Winter,A,44.68,100.13
6876,Bottoms,Black,L,Summer,A,29.41,51.77
6877,Accessories,Black,XL,Spring,B,72.17,42.68
6878,Bottoms,Yellow,S,Spring,D,38.95,34.28
6879,Accessories,Blue,L,Spring,D,9.45,141.72
6880,Dresses,White,M,Winter,D,36.30,196.25
6881,Dresses,Black,S,Spring,C,48.39,193.84
6882,Accessories,Yellow,XS,Winter,B,52.99,183.42
6883,Accessories,Red,L,Summer,C,33.14,21.19
6884,Bottoms,Yellow,XL,Fall,C,21.89,116.89
6885,Accessories,Blue,M,Winter,C,68.72,27.93
6886,Shoes,Black,S,Winter,A,30.44,61.87
6887,Dresses,Yellow,L,Summer,A,60.27,19.36
6888,Dresses,White,S,Fall,B,72.17,148.21
6889,Accessories,Green,XS,Fall,A,43.21,41.97
6890,Tops,Black,S,Winter,D,64.46,98.42
6891,Tops,White,XL,Summer,D,54.73,194.88
6892,Accessories,Blue,XL,Fall,A,70.91,104.65
6893,Shoes,White,XS,Spring,C,36.22,107.37
6894,Tops,White,XS,Summer,D,30.64,156.25
6895,Accessories,NULL,M,Summer,B,12.84,76.89
6896,Shoes,Green,L,Spring,D,55.66,195.92
6897,Shoes,Yellow,S,Spring,C,12.00,68.44
6898,Bottoms,Red,XS,Spring,B,33.89,24.89
6899,Shoes,Green,L,Winter,C,65.67,102.20
6900,Tops,Red,XS,Winter,C,16.04,115.31
6901,Tops,Red,XS,Winter,B,53.25,197.62
6902,Accessories,Red,M,Summer,D,53.73,184.14
6903,Accessories,Black,XL,Winter,A,55.97,93.62
6904,Shoes,Green,L,Winter,C,36.33,85.42
6905,Dresses,White,M,Winter,C,48.69,25.89
6906,Bottoms,Black,XL,Summer,D,19.16,133.17
6907,Dresses,Blue,XS,Winter,D,18.99,126.78
6908,Shoes,Blue,M,Fall,B,72.34,192.04
6909,Shoes,Red,XL,Fall,A,7.71,160.99
6910,Dresses,Black,XL,Winter,D,7.61,52.71
6911,Bottoms,Yellow,M,Fall,A,7.73,69.11
6912,Dresses,Yellow,S,Summer,A,28.04,67.55
6913,Accessories,Black,M,Fall,C,23.59,35.06
6914,Tops,Blue,XS,Winter,D,45.87,67.73
6915,Accessories,White,S,Spring,B,76.41,131.36
6916,Tops,Green,M,Summer,A,10.95,98.52
6917,Shoes,Green,XL,Fall,B,48.72,125.04
6918,Bottoms,Red,L,Winter,C,59.00,90.48
6919,Dresses,Red,M,Summer,D,75.83,92.59
6920,Bottoms,Red,XL,Winter,B,60.63,17.53
6921,Dresses,Blue,M,Winter,C,79.56,175.84
6922,Accessories,Blue,XS,Fall,B,28.11,176.76
6923,Accessories,Yellow,XS,Summer,A,72.52,54.18
6924,Dresses,Green,XL,Spring,C,9.26,187.00
6925,Bottoms,Yellow,XL,Spring,B,48.96,132.58
6926,Dresses,Yellow,S,Summer,B,73.94,103.75
6927,Shoes,NULL,XS,Summer,C,59.37,78.04
6928,Accessories,Yellow,L,Spring,B,17.79,89.72
6929,Shoes,Black,XS,Winter,C,33.23,53.57
6930,Accessories,NULL,XS,Summer,C,15.65,74.72
6931,Accessories,White,L,Spring,C,30.57,137.73
6932,Tops,Blue,XS,Fall,D,58.10,157.59
6933,Shoes,Yellow,M,Fall,B,15.34,129.39
6934,Shoes,Red,M,Spring,A,42.26,62.64
6935,Tops,Red,XS,Spring,B,23.99,53.74
6936,Bottoms,Blue,XS,Spring,D,10.15,132.03
6937,Shoes,Green,L,Winter,B,13.36,91.26
6938,Dresses,Green,XS,Winter,A,6.69,121.88
6939,Tops,Green,XL,Winter,B,24.73,81.85
6940,Shoes,Green,M,Spring,A,76.22,114.58
6941,Bottoms,Black,XS,Spring,A,44.98,46.28
6942,Shoes,Red,XL,Summer,A,40.28,127.27
6943,Accessories,Green,XS,Winter,A,16.81,136.65
6944,Dresses,Green,S,Winter,D,35.03,127.82
6945,Tops,Yellow,XL,Spring,D,19.49,18.27
6946,Accessories,White,M,Winter,A,37.02,105.93
6947,Bottoms,White,M,Summer,B,41.22,152.87
6948,Accessories,Red,S,Fall,D,71.86,141.38
6949,Accessories,Yellow,XL,Fall,D,60.29,20.43
6950,Bottoms,Blue,XL,Fall,A,62.53,182.28
6951,Accessories,Green,L,Summer,D,75.51,154.59
6952,Tops,Black,XS,Spring,B,60.97,170.52
6953,Shoes,NULL,XL,Spring,C,58.36,72.81
6954,Accessories,Green,L,Fall,B,58.37,90.90
6955,Tops,Blue,S,Fall,D,42.05,44.17
6956,Shoes,Black,S,Fall,C,16.03,117.64
6957,Shoes,White,S,Fall,C,50.66,121.81
6958,Accessories,Yellow,L,Winter,D,31.98,125.72
6959,Tops,Blue,M,Winter,B,77.66,60.34
6960,Accessories,Blue,S,Winter,C,19.88,174.35
6961,Bottoms,Yellow,L,Winter,B,53.80,108.57
6962,Shoes,NULL,L,Summer,B,69.26,125.76
6963,Accessories,Black,XS,Spring,B,37.28,79.26
6964,Shoes,White,S,Summer,A,55.12,99.25
6965,Tops,Black,M,Fall,B,35.88,75.27
6966,Dresses,Green,L,Spring,D,18.22,184.86
6967,Accessories,Black,M,Winter,D,20.36,160.88
6968,Accessories,Yellow,M,Fall,D,27.59,181.06
6969,Shoes,Blue,S,Fall,C,35.68,93.78
6970,Tops,Black,S,Winter,A,51.84,124.25
6971,Bottoms,White,XS,Spring,C,54.19,15.01
6972,Tops,Green,M,Fall,B,65.34,132.88
6973,Accessories,Black,M,Winter,C,67.83,95.52
6974,Bottoms,Green,L,Fall,A,7.64,153.17
6975,Tops,Black,L,Spring,A,41.58,96.92
6976,Dresses,Green,L,Summer,D,62.29,129.81
6977,Shoes,Black,M,Spring,D,76.21,22.76
6978,Tops,Black,XS,Fall,B,58.69,190.35
6979,Tops,Red,XL,Summer,B,24.97,14.55
